,sample,energy,num_occurrences,chain_break_fraction
89,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-8.171000000000006,1,0.0
90,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-8.096000000000004,2,0.0
91,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.096000000000004,1,0.0
92,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.096000000000004,2,0.0
93,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.096000000000004,1,0.0
94,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.096000000000004,2,0.0
95,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-8.096000000000004,2,0.0
96,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 1}",-8.096000000000004,2,0.0
97,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-8.096000000000004,2,0.0
98,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.096000000000004,1,0.0
99,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-8.096000000000004,1,0.0
100,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 0}",-8.021000000000004,1,0.0
101,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.021000000000004,1,0.0
102,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 0}",-8.021,1,0.0
103,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-8.021,1,0.0
104,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.021000000000004,2,0.0
105,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.021000000000004,3,0.0
106,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-8.021000000000004,1,0.0
107,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-8.021,2,0.0
108,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-8.021000000000004,1,0.0
109,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 1}",-8.021000000000004,3,0.0
110,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-8.021000000000004,1,0.0
111,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-8.021000000000004,3,0.0
112,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 1}",-8.021000000000004,3,0.0
113,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-8.021,2,0.0
114,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 1, '0*5': 0, '0*3': 0}",-8.021,1,0.0
115,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 1}",-8.021000000000004,1,0.0
116,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.021000000000004,7,0.0
117,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 0, '0*5': 1, '0*3': 1}",-8.021000000000004,1,0.0
118,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 1}",-8.021000000000004,2,0.0
119,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-8.021,1,0.0
120,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.021,1,0.0
121,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-8.021000000000004,2,0.0
122,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-8.021,2,0.0
123,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-7.946000000000005,2,0.0
124,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-7.946000000000005,4,0.0
125,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-7.946000000000005,2,0.0
126,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-7.946000000000005,2,0.0
127,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-7.946000000000005,1,0.0
128,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-7.946000000000005,3,0.0
129,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 1, '0*5': 0, '0*3': 1}",-7.871000000000002,1,0.0
130,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-7.871000000000006,1,0.0
131,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 0, '0*5': 1, '0*3': 1}",-7.871000000000002,2,0.0
132,"{3: 1, 4: 0, '3*4': 0, 0: 0, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-6.300000000000004,1,0.0
133,"{3: 0, 4: 1, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-6.250000000000001,4,0.0
134,"{3: 0, 4: 0, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-6.200000000000001,1,0.0
135,"{3: 0, 4: 0, '3*4': 0, 0: 0, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-6.200000000000001,1,0.0
136,"{3: 1, 4: 0, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-6.17100000000001,1,0.0
137,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-6.121000000000006,1,0.0
138,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-6.071000000000005,1,0.0
139,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 1}",-6.0460000000000065,1,0.0
140,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 0}",-6.021000000000001,1,0.0
141,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-5.971,2,0.0
142,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 0}",-5.971000000000004,1,0.0
143,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 1}",-5.971,1,0.0
144,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-5.971,1,0.0
145,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 1}",-5.971,1,0.0
146,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 1}",-5.971,1,0.0
147,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-5.971000000000004,1,0.0
148,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 0}",-5.971000000000004,2,0.0
149,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-5.896000000000001,2,0.0
150,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 0}",-5.896000000000001,1,0.0
151,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 1}",-5.896000000000004,1,0.0
152,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 0}",-5.821000000000005,2,0.0
153,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 1}",-5.821000000000005,2,0.0
154,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 0, '1*2': 0, '1*0*2': 1, 5: 1, '0*5': 1, '0*3': 0}",-5.821000000000005,1,0.0
155,"{3: 0, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-12.071000000000005,1,0.08333333333333333
156,"{3: 0, 4: 1, '3*4': 1, 0: 0, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-4.300000000000004,1,0.0
157,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-4.146000000000004,1,0.0
158,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-4.146000000000004,1,0.0
159,"{3: 0, 4: 1, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-4.075000000000001,2,0.0
160,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 1, 5: 0, '0*5': 0, '0*3': 0}",-3.871000000000002,1,0.0
161,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 1}",-12.046000000000003,1,0.08333333333333333
162,"{3: 1, 4: 0, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 1}",-12.071000000000002,1,0.08333333333333333
163,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-9.996000000000002,1,0.08333333333333333
164,"{3: 0, 4: 1, '3*4': 0, 0: 0, 2: 1, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-2.325000000000001,1,0.0
165,"{3: 1, 4: 0, '3*4': 1, 0: 1, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-2.2210000000000036,1,0.0
166,"{3: 1, 4: 0, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-2.200000000000001,1,0.0
167,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-2.1710000000000047,1,0.0
168,"{3: 1, 4: 1, '3*4': 1, 0: 0, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-2.1499999999999995,1,0.0
169,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",-2.1210000000000093,1,0.0
170,"{3: 0, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 0, 1: 1, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 1, '0*3': 0}",-0.17100000000000648,1,0.0
171,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",-0.07100000000000062,1,0.0
172,"{3: 0, 4: 1, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",-0.05,1,0.0
173,"{3: 0, 4: 0, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",0.0,1,0.0
174,"{3: 1, 4: 1, '3*4': 1, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 1, '1*0*2': 1, 5: 0, '0*5': 1, '0*3': 0}",0.07899999999999707,1,0.0
175,"{3: 0, 4: 0, '3*4': 0, 0: 1, 2: 1, '0*2': 0, 1: 0, '1*2': 1, '1*0*2': 0, 5: 0, '0*5': 0, '0*3': 0}",1.9789999999999957,1,0.0
176,"{3: 0, 4: 1, '3*4': 0, 0: 0, 2: 0, '0*2': 0, 1: 0, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 0}",2.125,2,0.0
177,"{3: 0, 4: 1, '3*4': 0, 0: 1, 2: 1, '0*2': 1, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 1, '0*3': 0}",2.1289999999999907,1,0.0
178,"{3: 1, 4: 0, '3*4': 0, 0: 1, 2: 0, '0*2': 0, 1: 1, '1*2': 0, '1*0*2': 0, 5: 1, '0*5': 0, '0*3': 1}",-8.021000000000004,1,0.08333333333333333
